id,ITEM_CODE,EMP_ID,Quantity,sales_entry_date
6119,PROD_007,EMP267,54,5/3/2020
6120,PROD_008,EMP267,39,5/3/2020
6121,ESP_001,EMP267,3,5/3/2020
6122,ESP_002,EMP267,1,5/3/2020
6123,ESP_003,EMP267,3,5/3/2020
6124,ESP_004,EMP267,3,5/3/2020
6125,ESP_005,EMP267,4,5/3/2020
6126,ESP_006,EMP267,8,5/3/2020
6127,ESP_007,EMP267,2,5/3/2020
6128,ESP_008,EMP267,5,5/3/2020
6129,PROD_003,EMP267,38,5/10/2020
6130,PROD_001,EMP267,36,5/10/2020
6131,PROD_004,EMP267,42,5/10/2020
6132,PROD_002,EMP267,28,5/10/2020
6133,PROD_005,EMP267,41,5/10/2020
6134,PROD_006,EMP267,30,5/10/2020
6135,PROD_007,EMP267,36,5/10/2020
6136,PROD_008,EMP267,30,5/10/2020
6137,ESP_001,EMP267,3,5/10/2020
6138,ESP_002,EMP267,1,5/10/2020
6139,ESP_003,EMP267,5,5/10/2020
6140,ESP_004,EMP267,2,5/10/2020
6141,ESP_005,EMP267,4,5/10/2020
6142,ESP_006,EMP267,7,5/10/2020
6143,ESP_007,EMP267,1,5/10/2020
6144,ESP_008,EMP267,3,5/10/2020
6145,PROD_003,EMP267,42,5/17/2020
6146,PROD_001,EMP267,39,5/17/2020
6147,PROD_004,EMP267,46,5/17/2020
6148,PROD_002,EMP267,43,5/17/2020
6149,PROD_005,EMP267,43,5/17/2020
6150,PROD_006,EMP267,27,5/17/2020
6151,PROD_007,EMP267,39,5/17/2020
6152,PROD_008,EMP267,45,5/17/2020
6153,ESP_001,EMP267,4,5/17/2020
6154,ESP_002,EMP267,1,5/17/2020
6155,ESP_003,EMP267,5,5/17/2020
6156,ESP_004,EMP267,3,5/17/2020
6157,ESP_005,EMP267,4,5/17/2020
6158,ESP_006,EMP267,6,5/17/2020
6159,ESP_007,EMP267,1,5/17/2020
6160,ESP_008,EMP267,5,5/17/2020
6161,PROD_003,EMP267,39,5/24/2020
6162,PROD_001,EMP267,42,5/24/2020
6163,PROD_004,EMP267,31,5/24/2020
6164,PROD_002,EMP267,42,5/24/2020
6165,PROD_005,EMP267,36,5/24/2020
6166,PROD_006,EMP267,34,5/24/2020
6167,PROD_007,EMP267,38,5/24/2020
6168,PROD_008,EMP267,35,5/24/2020
6169,ESP_001,EMP267,5,5/24/2020
6170,ESP_002,EMP267,2,5/24/2020
6171,ESP_003,EMP267,6,5/24/2020
6172,ESP_004,EMP267,3,5/24/2020
6173,ESP_005,EMP267,5,5/24/2020
6174,ESP_006,EMP267,9,5/24/2020
6175,ESP_007,EMP267,3,5/24/2020
6176,ESP_008,EMP267,5,5/24/2020
6177,PROD_003,EMP267,50,5/31/2020
6178,PROD_001,EMP267,35,5/31/2020
6179,PROD_004,EMP267,37,5/31/2020
6180,PROD_002,EMP267,46,5/31/2020
6181,PROD_005,EMP267,44,5/31/2020
6182,PROD_006,EMP267,29,5/31/2020
6183,PROD_007,EMP267,39,5/31/2020
6184,PROD_008,EMP267,32,5/31/2020
6185,ESP_001,EMP267,5,5/31/2020
6186,ESP_002,EMP267,4,5/31/2020
6187,ESP_003,EMP267,9,5/31/2020
6188,ESP_004,EMP267,4,5/31/2020
6189,ESP_005,EMP267,7,5/31/2020
6190,ESP_006,EMP267,9,5/31/2020
6191,ESP_007,EMP267,4,5/31/2020
6192,ESP_008,EMP267,6,5/31/2020
6193,PROD_003,EMP267,30,6/7/2020
6194,PROD_001,EMP267,38,6/7/2020
6195,PROD_004,EMP267,40,6/7/2020
6196,PROD_002,EMP267,29,6/7/2020
6197,PROD_005,EMP267,27,6/7/2020
6198,PROD_006,EMP267,28,6/7/2020
6199,PROD_007,EMP267,35,6/7/2020
6200,PROD_008,EMP267,30,6/7/2020
6201,ESP_001,EMP267,7,6/7/2020
6202,ESP_002,EMP267,3,6/7/2020
6203,ESP_003,EMP267,6,6/7/2020
6204,ESP_004,EMP267,6,6/7/2020
6205,ESP_005,EMP267,6,6/7/2020
6206,ESP_006,EMP267,9,6/7/2020
6207,ESP_007,EMP267,5,6/7/2020
6208,ESP_008,EMP267,6,6/7/2020
6209,PROD_003,EMP267,26,6/14/2020
6210,PROD_001,EMP267,35,6/14/2020
6211,PROD_004,EMP267,27,6/14/2020
6212,PROD_002,EMP267,35,6/14/2020
6213,PROD_005,EMP267,26,6/14/2020
6214,PROD_006,EMP267,27,6/14/2020
6215,PROD_007,EMP267,24,6/14/2020
6216,PROD_008,EMP267,29,6/14/2020
6217,ESP_001,EMP267,7,6/14/2020
6218,ESP_002,EMP267,5,6/14/2020
6219,ESP_003,EMP267,6,6/14/2020
6220,ESP_004,EMP267,5,6/14/2020
6221,ESP_005,EMP267,6,6/14/2020
6222,ESP_006,EMP267,10,6/14/2020
6223,ESP_007,EMP267,4,6/14/2020
6224,ESP_008,EMP267,7,6/14/2020
6225,PROD_003,EMP267,36,6/21/2020
6226,PROD_001,EMP267,24,6/21/2020
6227,PROD_004,EMP267,32,6/21/2020
6228,PROD_002,EMP267,20,6/21/2020
6229,PROD_005,EMP267,20,6/21/2020
6230,PROD_006,EMP267,28,6/21/2020
6231,PROD_007,EMP267,21,6/21/2020
6232,PROD_008,EMP267,25,6/21/2020
6233,ESP_001,EMP267,7,6/21/2020
6234,ESP_002,EMP267,4,6/21/2020
6235,ESP_003,EMP267,11,6/21/2020
6236,ESP_004,EMP267,8,6/21/2020
6237,ESP_005,EMP267,7,6/21/2020
6238,ESP_006,EMP267,12,6/21/2020
6239,ESP_007,EMP267,5,6/21/2020
6240,ESP_008,EMP267,8,6/21/2020
6241,PROD_003,EMP267,37,6/28/2020
6242,PROD_001,EMP267,32,6/28/2020
6243,PROD_004,EMP267,23,6/28/2020
6244,PROD_002,EMP267,46,6/28/2020
6245,PROD_005,EMP267,35,6/28/2020
6246,PROD_006,EMP267,27,6/28/2020
6247,PROD_007,EMP267,31,6/28/2020
6248,PROD_008,EMP267,25,6/28/2020
6249,ESP_001,EMP267,11,6/28/2020
6250,ESP_002,EMP267,14,6/28/2020
6251,ESP_003,EMP267,14,6/28/2020
6252,ESP_004,EMP267,7,6/28/2020
6253,ESP_005,EMP267,14,6/28/2020
6254,ESP_006,EMP267,14,6/28/2020
6255,ESP_007,EMP267,10,6/28/2020
6256,ESP_008,EMP267,9,6/28/2020
6257,PROD_003,EMP267,25,7/5/2020
6258,PROD_001,EMP267,32,7/5/2020
6259,PROD_004,EMP267,28,7/5/2020
6260,PROD_002,EMP267,27,7/5/2020
6261,PROD_005,EMP267,32,7/5/2020
6262,PROD_006,EMP267,30,7/5/2020
6263,PROD_007,EMP267,27,7/5/2020
6264,PROD_008,EMP267,26,7/5/2020
6265,ESP_001,EMP267,14,7/5/2020
6266,ESP_002,EMP267,10,7/5/2020
6267,ESP_003,EMP267,11,7/5/2020
6268,ESP_004,EMP267,11,7/5/2020
6269,ESP_005,EMP267,16,7/5/2020
6270,ESP_006,EMP267,17,7/5/2020
6271,ESP_007,EMP267,11,7/5/2020
6272,ESP_008,EMP267,11,7/5/2020
6273,PROD_003,EMP267,31,7/12/2020
6274,PROD_001,EMP267,41,7/12/2020
6275,PROD_004,EMP267,30,7/12/2020
6276,PROD_002,EMP267,29,7/12/2020
6277,PROD_005,EMP267,19,7/12/2020
6278,PROD_006,EMP267,27,7/12/2020
6279,PROD_007,EMP267,33,7/12/2020
6280,PROD_008,EMP267,26,7/12/2020
6281,ESP_001,EMP267,21,7/12/2020
6282,ESP_002,EMP267,13,7/12/2020
6283,ESP_003,EMP267,16,7/12/2020
6284,ESP_004,EMP267,14,7/12/2020
6285,ESP_005,EMP267,11,7/12/2020
6286,ESP_006,EMP267,18,7/12/2020
6287,ESP_007,EMP267,16,7/12/2020
6288,ESP_008,EMP267,13,7/12/2020
6289,PROD_003,EMP267,22,7/19/2020
6290,PROD_001,EMP267,33,7/19/2020
6291,PROD_004,EMP267,28,7/19/2020
6292,PROD_002,EMP267,32,7/19/2020
6293,PROD_005,EMP267,39,7/19/2020
6294,PROD_006,EMP267,25,7/19/2020
6295,PROD_007,EMP267,31,7/19/2020
6296,PROD_008,EMP267,25,7/19/2020
6297,ESP_001,EMP267,14,7/19/2020
6298,ESP_002,EMP267,12,7/19/2020
6299,ESP_003,EMP267,10,7/19/2020
6300,ESP_004,EMP267,11,7/19/2020
6301,ESP_005,EMP267,19,7/19/2020
6302,ESP_006,EMP267,14,7/19/2020
6303,ESP_007,EMP267,12,7/19/2020
6304,ESP_008,EMP267,11,7/19/2020
6305,PROD_003,EMP267,19,7/26/2020
6306,PROD_001,EMP267,32,7/26/2020
6307,PROD_004,EMP267,31,7/26/2020
6308,PROD_002,EMP267,16,7/26/2020
6309,PROD_005,EMP267,38,7/26/2020
6310,PROD_006,EMP267,35,7/26/2020
6311,PROD_007,EMP267,25,7/26/2020
6312,PROD_008,EMP267,35,7/26/2020
6313,ESP_001,EMP267,11,7/26/2020
6314,ESP_002,EMP267,5,7/26/2020
6315,ESP_003,EMP267,7,7/26/2020
6316,ESP_004,EMP267,10,7/26/2020
6317,ESP_005,EMP267,15,7/26/2020
6318,ESP_006,EMP267,17,7/26/2020
6319,ESP_007,EMP267,8,7/26/2020
6320,ESP_008,EMP267,12,7/26/2020
6321,PROD_003,EMP267,40,8/2/2020
6322,PROD_001,EMP267,29,8/2/2020
6323,PROD_004,EMP267,47,8/2/2020
6324,PROD_002,EMP267,37,8/2/2020
6325,PROD_005,EMP267,33,8/2/2020
6326,PROD_006,EMP267,25,8/2/2020
6327,PROD_007,EMP267,27,8/2/2020
6328,PROD_008,EMP267,24,8/2/2020
6329,ESP_001,EMP267,8,8/2/2020
6330,ESP_002,EMP267,8,8/2/2020
6331,ESP_003,EMP267,11,8/2/2020
6332,ESP_004,EMP267,11,8/2/2020
6333,ESP_005,EMP267,11,8/2/2020
6334,ESP_006,EMP267,10,8/2/2020
6335,ESP_007,EMP267,6,8/2/2020
6336,ESP_008,EMP267,7,8/2/2020
6337,PROD_003,EMP267,43,8/9/2020
6338,PROD_001,EMP267,45,8/9/2020
6339,PROD_004,EMP267,30,8/9/2020
6340,PROD_002,EMP267,29,8/9/2020
6341,PROD_005,EMP267,24,8/9/2020
6342,PROD_006,EMP267,40,8/9/2020
6343,PROD_007,EMP267,26,8/9/2020
6344,PROD_008,EMP267,27,8/9/2020
6345,ESP_001,EMP267,8,8/9/2020
6346,ESP_002,EMP267,4,8/9/2020
6347,ESP_003,EMP267,9,8/9/2020
6348,ESP_004,EMP267,5,8/9/2020
6349,ESP_005,EMP267,6,8/9/2020
6350,ESP_006,EMP267,13,8/9/2020
6351,ESP_007,EMP267,4,8/9/2020
6352,ESP_008,EMP267,5,8/9/2020
6353,PROD_003,EMP267,19,8/16/2020
6354,PROD_001,EMP267,26,8/16/2020
6355,PROD_004,EMP267,30,8/16/2020
6356,PROD_002,EMP267,27,8/16/2020
6357,PROD_005,EMP267,23,8/16/2020
6358,PROD_006,EMP267,32,8/16/2020
6359,PROD_007,EMP267,38,8/16/2020
6360,PROD_008,EMP267,27,8/16/2020
6361,ESP_001,EMP267,4,8/16/2020
6362,ESP_002,EMP267,4,8/16/2020
6363,ESP_003,EMP267,3,8/16/2020
6364,ESP_004,EMP267,4,8/16/2020
6365,ESP_005,EMP267,5,8/16/2020
6366,ESP_006,EMP267,10,8/16/2020
6367,ESP_007,EMP267,4,8/16/2020
6368,ESP_008,EMP267,5,8/16/2020
6369,PROD_003,EMP267,33,8/23/2020
6370,PROD_001,EMP267,26,8/23/2020
6371,PROD_004,EMP267,41,8/23/2020
6372,PROD_002,EMP267,36,8/23/2020
6373,PROD_005,EMP267,35,8/23/2020
6374,PROD_006,EMP267,28,8/23/2020
6375,PROD_007,EMP267,25,8/23/2020
6376,PROD_008,EMP267,44,8/23/2020
6377,ESP_001,EMP267,4,8/23/2020
6378,ESP_002,EMP267,4,8/23/2020
6379,ESP_003,EMP267,5,8/23/2020
6380,ESP_004,EMP267,5,8/23/2020
6381,ESP_005,EMP267,7,8/23/2020
6382,ESP_006,EMP267,8,8/23/2020
6383,ESP_007,EMP267,2,8/23/2020
6384,ESP_008,EMP267,7,8/23/2020
6385,PROD_003,EMP267,38,8/30/2020
6386,PROD_001,EMP267,35,8/30/2020
6387,PROD_004,EMP267,25,8/30/2020
6388,PROD_002,EMP267,26,8/30/2020
6389,PROD_005,EMP267,28,8/30/2020
6390,PROD_006,EMP267,26,8/30/2020
6391,PROD_007,EMP267,17,8/30/2020
6392,PROD_008,EMP267,43,8/30/2020
6393,ESP_001,EMP267,4,8/30/2020
6394,ESP_002,EMP267,3,8/30/2020
6395,ESP_003,EMP267,5,8/30/2020
6396,ESP_004,EMP267,2,8/30/2020
6397,ESP_005,EMP267,5,8/30/2020
6398,ESP_006,EMP267,7,8/30/2020
6399,ESP_007,EMP267,1,8/30/2020
6400,ESP_008,EMP267,6,8/30/2020
6401,PROD_003,EMP267,55,9/6/2020
6402,PROD_001,EMP267,34,9/6/2020
6403,PROD_004,EMP267,22,9/6/2020
6404,PROD_002,EMP267,30,9/6/2020
6405,PROD_005,EMP267,34,9/6/2020
6406,PROD_006,EMP267,27,9/6/2020
6407,PROD_007,EMP267,34,9/6/2020
6408,PROD_008,EMP267,22,9/6/2020
6409,ESP_001,EMP267,4,9/6/2020
6410,ESP_002,EMP267,3,9/6/2020
6411,ESP_003,EMP267,7,9/6/2020
6412,ESP_004,EMP267,2,9/6/2020
6413,ESP_005,EMP267,5,9/6/2020
6414,ESP_006,EMP267,7,9/6/2020
6415,ESP_007,EMP267,2,9/6/2020
6416,ESP_008,EMP267,3,9/6/2020
6417,PROD_003,EMP267,33,9/13/2020
6418,PROD_001,EMP267,40,9/13/2020
6419,PROD_004,EMP267,32,9/13/2020
6420,PROD_002,EMP267,37,9/13/2020
6421,PROD_005,EMP267,27,9/13/2020
6422,PROD_006,EMP267,32,9/13/2020
6423,PROD_007,EMP267,29,9/13/2020
6424,PROD_008,EMP267,35,9/13/2020
6425,ESP_001,EMP267,4,9/13/2020
6426,ESP_002,EMP267,3,9/13/2020
6427,ESP_003,EMP267,4,9/13/2020
6428,ESP_004,EMP267,2,9/13/2020
6429,ESP_005,EMP267,4,9/13/2020
6430,ESP_006,EMP267,8,9/13/2020
6431,ESP_007,EMP267,1,9/13/2020
6432,ESP_008,EMP267,4,9/13/2020
6433,PROD_003,EMP267,43,9/20/2020
6434,PROD_001,EMP267,33,9/20/2020
6435,PROD_004,EMP267,29,9/20/2020
6436,PROD_002,EMP267,30,9/20/2020
6437,PROD_005,EMP267,24,9/20/2020
6438,PROD_006,EMP267,31,9/20/2020
6439,PROD_007,EMP267,35,9/20/2020
6440,PROD_008,EMP267,31,9/20/2020
6441,ESP_001,EMP267,3,9/20/2020
6442,ESP_002,EMP267,2,9/20/2020
6443,ESP_003,EMP267,5,9/20/2020
6444,ESP_004,EMP267,2,9/20/2020
6445,ESP_005,EMP267,3,9/20/2020
6446,ESP_006,EMP267,7,9/20/2020
6447,ESP_007,EMP267,1,9/20/2020
6448,ESP_008,EMP267,3,9/20/2020
6449,PROD_003,EMP267,39,9/27/2020
6450,PROD_001,EMP267,42,9/27/2020
6451,PROD_004,EMP267,32,9/27/2020
6452,PROD_002,EMP267,31,9/27/2020
6453,PROD_005,EMP267,30,9/27/2020
6454,PROD_006,EMP267,33,9/27/2020
6455,PROD_007,EMP267,28,9/27/2020
6456,PROD_008,EMP267,33,9/27/2020
6457,ESP_001,EMP267,4,9/27/2020
6458,ESP_002,EMP267,1,9/27/2020
6459,ESP_003,EMP267,4,9/27/2020
6460,ESP_004,EMP267,2,9/27/2020
6461,ESP_005,EMP267,3,9/27/2020
6462,ESP_006,EMP267,8,9/27/2020
6463,ESP_007,EMP267,1,9/27/2020
6464,ESP_008,EMP267,4,9/27/2020
6465,PROD_003,EMP267,29,10/4/2020
6466,PROD_001,EMP267,35,10/4/2020
6467,PROD_004,EMP267,32,10/4/2020
6468,PROD_002,EMP267,25,10/4/2020
6469,PROD_005,EMP267,36,10/4/2020
6470,PROD_006,EMP267,32,10/4/2020
6471,PROD_007,EMP267,22,10/4/2020
6472,PROD_008,EMP267,35,10/4/2020
6473,ESP_001,EMP267,3,10/4/2020
6474,ESP_002,EMP267,1,10/4/2020
6475,ESP_003,EMP267,3,10/4/2020
6476,ESP_004,EMP267,1,10/4/2020
6477,ESP_005,EMP267,3,10/4/2020
6478,ESP_006,EMP267,7,10/4/2020
6479,ESP_007,EMP267,0,10/4/2020
6480,ESP_008,EMP267,4,10/4/2020
6481,PROD_003,EMP267,45,10/11/2020
6482,PROD_001,EMP267,37,10/11/2020
6483,PROD_004,EMP267,42,10/11/2020
6484,PROD_002,EMP267,36,10/11/2020
6485,PROD_005,EMP267,30,10/11/2020
6486,PROD_006,EMP267,23,10/11/2020
6487,PROD_007,EMP267,33,10/11/2020
6488,PROD_008,EMP267,25,10/11/2020
6489,ESP_001,EMP267,5,10/11/2020
6490,ESP_002,EMP267,2,10/11/2020
6491,ESP_003,EMP267,6,10/11/2020
6492,ESP_004,EMP267,3,10/11/2020
6493,ESP_005,EMP267,4,10/11/2020
6494,ESP_006,EMP267,6,10/11/2020
6495,ESP_007,EMP267,2,10/11/2020
6496,ESP_008,EMP267,3,10/11/2020
6497,PROD_003,EMP267,25,10/18/2020
6498,PROD_001,EMP267,43,10/18/2020
6499,PROD_004,EMP267,30,10/18/2020
6500,PROD_002,EMP267,35,10/18/2020
6501,PROD_005,EMP267,29,10/18/2020
6502,PROD_006,EMP267,33,10/18/2020
6503,PROD_007,EMP267,37,10/18/2020
6504,PROD_008,EMP267,40,10/18/2020
6505,ESP_001,EMP267,7,10/18/2020
6506,ESP_002,EMP267,3,10/18/2020
6507,ESP_003,EMP267,4,10/18/2020
6508,ESP_004,EMP267,3,10/18/2020
6509,ESP_005,EMP267,4,10/18/2020
6510,ESP_006,EMP267,10,10/18/2020
6511,ESP_007,EMP267,4,10/18/2020
6512,ESP_008,EMP267,7,10/18/2020
6513,PROD_003,EMP267,32,10/25/2020
6514,PROD_001,EMP267,33,10/25/2020
6515,PROD_004,EMP267,35,10/25/2020
6516,PROD_002,EMP267,32,10/25/2020
6517,PROD_005,EMP267,22,10/25/2020
6518,PROD_006,EMP267,29,10/25/2020
6519,PROD_007,EMP267,20,10/25/2020
6520,PROD_008,EMP267,43,10/25/2020
6521,ESP_001,EMP267,6,10/25/2020
6522,ESP_002,EMP267,4,10/25/2020
6523,ESP_003,EMP267,6,10/25/2020
6524,ESP_004,EMP267,5,10/25/2020
6525,ESP_005,EMP267,4,10/25/2020
6526,ESP_006,EMP267,9,10/25/2020
6527,ESP_007,EMP267,3,10/25/2020
6528,ESP_008,EMP267,8,10/25/2020
6529,PROD_003,EMP267,37,11/1/2020
6530,PROD_001,EMP267,28,11/1/2020
6531,PROD_004,EMP267,32,11/1/2020
6532,PROD_002,EMP267,22,11/1/2020
6533,PROD_005,EMP267,36,11/1/2020
6534,PROD_006,EMP267,25,11/1/2020
6535,PROD_007,EMP267,22,11/1/2020
6536,PROD_008,EMP267,36,11/1/2020
6537,ESP_001,EMP267,6,11/1/2020
6538,ESP_002,EMP267,4,11/1/2020
6539,ESP_003,EMP267,8,11/1/2020
6540,ESP_004,EMP267,6,11/1/2020
6541,ESP_005,EMP267,7,11/1/2020
6542,ESP_006,EMP267,9,11/1/2020
6543,ESP_007,EMP267,4,11/1/2020
6544,ESP_008,EMP267,8,11/1/2020
6545,PROD_003,EMP267,33,11/8/2020
6546,PROD_001,EMP267,25,11/8/2020
6547,PROD_004,EMP267,28,11/8/2020
6548,PROD_002,EMP267,36,11/8/2020
6549,PROD_005,EMP267,26,11/8/2020
6550,PROD_006,EMP267,30,11/8/2020
6551,PROD_007,EMP267,37,11/8/2020
6552,PROD_008,EMP267,34,11/8/2020
6553,ESP_001,EMP267,5,11/8/2020
6554,ESP_002,EMP267,5,11/8/2020
6555,ESP_003,EMP267,7,11/8/2020
6556,ESP_004,EMP267,5,11/8/2020
6557,ESP_005,EMP267,5,11/8/2020
6558,ESP_006,EMP267,10,11/8/2020
6559,ESP_007,EMP267,7,11/8/2020
6560,ESP_008,EMP267,7,11/8/2020
6561,PROD_003,EMP267,35,11/15/2020
6562,PROD_001,EMP267,31,11/15/2020
6563,PROD_004,EMP267,30,11/15/2020
6564,PROD_002,EMP267,30,11/15/2020
6565,PROD_005,EMP267,33,11/15/2020
6566,PROD_006,EMP267,40,11/15/2020
6567,PROD_007,EMP267,39,11/15/2020
6568,PROD_008,EMP267,32,11/15/2020
6569,ESP_001,EMP267,6,11/15/2020
6570,ESP_002,EMP267,4,11/15/2020
6571,ESP_003,EMP267,7,11/15/2020
6572,ESP_004,EMP267,4,11/15/2020
6573,ESP_005,EMP267,6,11/15/2020
6574,ESP_006,EMP267,13,11/15/2020
6575,ESP_007,EMP267,6,11/15/2020
6576,ESP_008,EMP267,6,11/15/2020
6577,PROD_003,EMP267,31,11/22/2020
6578,PROD_001,EMP267,44,11/22/2020
6579,PROD_004,EMP267,41,11/22/2020
6580,PROD_002,EMP267,26,11/22/2020
6581,PROD_005,EMP267,44,11/22/2020
6582,PROD_006,EMP267,37,11/22/2020
6583,PROD_007,EMP267,26,11/22/2020
6584,PROD_008,EMP267,18,11/22/2020
6585,ESP_001,EMP267,8,11/22/2020
6586,ESP_002,EMP267,3,11/22/2020
6587,ESP_003,EMP267,6,11/22/2020
6588,ESP_004,EMP267,5,11/22/2020
6589,ESP_005,EMP267,7,11/22/2020
6590,ESP_006,EMP267,11,11/22/2020
6591,ESP_007,EMP267,4,11/22/2020
6592,ESP_008,EMP267,3,11/22/2020
6593,PROD_003,EMP267,45,11/29/2020
6594,PROD_001,EMP267,24,11/29/2020
6595,PROD_004,EMP267,40,11/29/2020
6596,PROD_002,EMP267,31,11/29/2020
6597,PROD_005,EMP267,29,11/29/2020
6598,PROD_006,EMP267,36,11/29/2020
6599,PROD_007,EMP267,24,11/29/2020
6600,PROD_008,EMP267,26,11/29/2020
6601,ESP_001,EMP267,4,11/29/2020
6602,ESP_002,EMP267,3,11/29/2020
6603,ESP_003,EMP267,8,11/29/2020
6604,ESP_004,EMP267,4,11/29/2020
6605,ESP_005,EMP267,5,11/29/2020
6606,ESP_006,EMP267,10,11/29/2020
6607,ESP_007,EMP267,3,11/29/2020
6608,ESP_008,EMP267,5,11/29/2020
6609,PROD_003,EMP267,32,12/6/2020
6610,PROD_001,EMP267,25,12/6/2020
6611,PROD_004,EMP267,39,12/6/2020
6612,PROD_002,EMP267,29,12/6/2020
6613,PROD_005,EMP267,36,12/6/2020
6614,PROD_006,EMP267,29,12/6/2020
6615,PROD_007,EMP267,29,12/6/2020
6616,PROD_008,EMP267,35,12/6/2020
6617,ESP_001,EMP267,5,12/6/2020
6618,ESP_002,EMP267,3,12/6/2020
6619,ESP_003,EMP267,6,12/6/2020
6620,ESP_004,EMP267,5,12/6/2020
6621,ESP_005,EMP267,6,12/6/2020
6622,ESP_006,EMP267,9,12/6/2020
6623,ESP_007,EMP267,4,12/6/2020
6624,ESP_008,EMP267,7,12/6/2020
6625,PROD_003,EMP267,27,12/13/2020
6626,PROD_001,EMP267,43,12/13/2020
6627,PROD_004,EMP267,38,12/13/2020
6628,PROD_002,EMP267,26,12/13/2020
6629,PROD_005,EMP267,27,12/13/2020
6630,PROD_006,EMP267,27,12/13/2020
6631,PROD_007,EMP267,28,12/13/2020
6632,PROD_008,EMP267,29,12/13/2020
6633,ESP_001,EMP267,8,12/13/2020
6634,ESP_002,EMP267,3,12/13/2020
6635,ESP_003,EMP267,5,12/13/2020
6636,ESP_004,EMP267,5,12/13/2020
6637,ESP_005,EMP267,5,12/13/2020
6638,ESP_006,EMP267,8,12/13/2020
6639,ESP_007,EMP267,4,12/13/2020
6640,ESP_008,EMP267,5,12/13/2020
6641,PROD_003,EMP267,26,12/20/2020
6642,PROD_001,EMP267,28,12/20/2020
6643,PROD_004,EMP267,21,12/20/2020
6644,PROD_002,EMP267,15,12/20/2020
6645,PROD_005,EMP267,22,12/20/2020
6646,PROD_006,EMP267,18,12/20/2020
6647,PROD_007,EMP267,30,12/20/2020
6648,PROD_008,EMP267,23,12/20/2020
6649,ESP_001,EMP267,5,12/20/2020
6650,ESP_002,EMP267,2,12/20/2020
6651,ESP_003,EMP267,5,12/20/2020
6652,ESP_004,EMP267,3,12/20/2020
6653,ESP_005,EMP267,4,12/20/2020
6654,ESP_006,EMP267,6,12/20/2020
6655,ESP_007,EMP267,4,12/20/2020
6656,ESP_008,EMP267,4,12/20/2020
6657,PROD_001,EMP290,20,12/30/2018
6658,PROD_002,EMP290,7,12/30/2018
6659,PROD_003,EMP290,23,12/30/2018
6660,PROD_004,EMP290,15,12/30/2018
6661,PROD_005,EMP290,10,12/30/2018
6662,PROD_006,EMP290,8,12/30/2018
6663,PROD_007,EMP290,10,12/30/2018
6664,PROD_008,EMP290,7,12/30/2018
6665,ESP_001,EMP290,2,12/30/2018
6666,ESP_002,EMP290,0,12/30/2018
6667,ESP_003,EMP290,1,12/30/2018
6668,ESP_004,EMP290,2,12/30/2018
6669,ESP_005,EMP290,1,12/30/2018
6670,ESP_006,EMP290,2,12/30/2018
6671,ESP_007,EMP290,1,12/30/2018
6672,ESP_008,EMP290,1,12/30/2018
6673,PROD_001,EMP290,11,1/6/2019
6674,PROD_002,EMP290,7,1/6/2019
6675,PROD_003,EMP290,16,1/6/2019
6676,PROD_004,EMP290,7,1/6/2019
6677,PROD_005,EMP290,11,1/6/2019
6678,PROD_006,EMP290,14,1/6/2019
6679,PROD_007,EMP290,7,1/6/2019
6680,PROD_008,EMP290,6,1/6/2019
6681,ESP_001,EMP290,1,1/6/2019
6682,ESP_002,EMP290,0,1/6/2019
6683,ESP_003,EMP290,1,1/6/2019
6684,ESP_004,EMP290,1,1/6/2019
6685,ESP_005,EMP290,1,1/6/2019
6686,ESP_006,EMP290,3,1/6/2019
6687,ESP_007,EMP290,1,1/6/2019
6688,ESP_008,EMP290,0,1/6/2019
6689,PROD_001,EMP290,22,1/13/2019
6690,PROD_002,EMP290,13,1/13/2019
6691,PROD_003,EMP290,9,1/13/2019
6692,PROD_004,EMP290,15,1/13/2019
6693,PROD_005,EMP290,10,1/13/2019
6694,PROD_006,EMP290,14,1/13/2019
6695,PROD_007,EMP290,8,1/13/2019
6696,PROD_008,EMP290,7,1/13/2019
6697,ESP_001,EMP290,1,1/13/2019
6698,ESP_002,EMP290,0,1/13/2019
6699,ESP_003,EMP290,0,1/13/2019
6700,ESP_004,EMP290,2,1/13/2019
6701,ESP_005,EMP290,1,1/13/2019
6702,ESP_006,EMP290,3,1/13/2019
6703,ESP_007,EMP290,1,1/13/2019
6704,ESP_008,EMP290,0,1/13/2019
6705,PROD_001,EMP290,14,1/20/2019
6706,PROD_002,EMP290,14,1/20/2019
6707,PROD_003,EMP290,11,1/20/2019
6708,PROD_004,EMP290,14,1/20/2019
6709,PROD_005,EMP290,9,1/20/2019
6710,PROD_006,EMP290,11,1/20/2019
6711,PROD_007,EMP290,13,1/20/2019
6712,PROD_008,EMP290,8,1/20/2019
6713,ESP_001,EMP290,1,1/20/2019
6714,ESP_002,EMP290,0,1/20/2019
6715,ESP_003,EMP290,0,1/20/2019
6716,ESP_004,EMP290,2,1/20/2019
6717,ESP_005,EMP290,1,1/20/2019
6718,ESP_006,EMP290,2,1/20/2019
6719,ESP_007,EMP290,2,1/20/2019
6720,ESP_008,EMP290,0,1/20/2019
6721,PROD_001,EMP290,15,1/27/2019
6722,PROD_002,EMP290,11,1/27/2019
6723,PROD_003,EMP290,16,1/27/2019
6724,PROD_004,EMP290,17,1/27/2019
6725,PROD_005,EMP290,9,1/27/2019
